pair_count,resample,raw_cosine,masked_cosine,norm_agreement,left_to_full_cosine,right_to_full_cosine
16,3,0.5624027848243713,0.6740585565567017,0.8987879585732355,0.8508343696594238,0.8080637454986572
16,4,0.5793925523757935,0.6751301288604736,0.9629402432154281,0.8097927570343018,0.8368907570838928
16,5,0.5850540399551392,0.6792662143707275,0.9995901899391283,0.8436930179595947,0.8270730376243591
16,6,0.655886173248291,0.7592618465423584,0.9029914936611257,0.8590741157531738,0.8628803491592407
16,7,0.630706250667572,0.7134678363800049,0.9847803868084436,0.8537306785583496,0.8492318391799927
16,8,0.5802105069160461,0.6959320306777954,0.905981814663442,0.7983699440956116,0.840731143951416
16,9,0.6060127019882202,0.6860408186912537,0.9840987666741788,0.8560503125190735,0.8275134563446045
16,10,0.6587321162223816,0.7434038519859314,0.8469212564363049,0.8637440204620361,0.8371124863624573
16,11,0.6289602518081665,0.7298136949539185,0.9368114788043473,0.864104151725769,0.8383463621139526
16,12,0.6024770736694336,0.6996777653694153,0.947814246539556,0.8333286643028259,0.8268632292747498
16,13,0.5690175890922546,0.6858003735542297,0.9127298321766187,0.8527429103851318,0.8113880157470703
16,14,0.5769463181495667,0.6979865431785583,0.999432364384784,0.8281681537628174,0.8442515134811401
16,15,0.6509888768196106,0.7360400557518005,0.9039084183159416,0.8363677263259888,0.8468236923217773
16,16,0.5601084232330322,0.6983510255813599,0.9238959554197791,0.8233077526092529,0.8292423486709595
16,17,0.585810124874115,0.6958340406417847,0.8488418155821214,0.8475738763809204,0.8302870392799377
16,18,0.596369743347168,0.6892352104187012,0.9809626737210694,0.8412120938301086,0.8297725915908813
16,19,0.628632128238678,0.7249111533164978,0.9660377001071402,0.8348582983016968,0.853559672832489
16,20,0.5347225069999695,0.6577255725860596,0.8091876115247305,0.785100519657135,0.8201874494552612
16,21,0.5428311824798584,0.667617917060852,0.9537361813252404,0.8130292892456055,0.8206742405891418
16,22,0.6662811040878296,0.7420402765274048,0.8736338866752578,0.8574296832084656,0.8733928203582764
16,23,0.6312697529792786,0.7078285217285156,0.845420922139897,0.8399291634559631,0.8613379597663879
16,24,0.656688928604126,0.7371963262557983,0.9713896925966509,0.8439765572547913,0.8602116107940674
16,25,0.5884093046188354,0.6866745948791504,0.9114266425887266,0.8309752941131592,0.8225294351577759
16,26,0.6014543771743774,0.695551872253418,0.8514954917550183,0.863072395324707,0.8034058809280396
16,27,0.6254334449768066,0.714240550994873,0.8339420094761052,0.8652018904685974,0.8154706954956055
16,28,0.5651370286941528,0.6618749499320984,0.958391695722679,0.8251742124557495,0.8300923705101013
16,29,0.615751326084137,0.7037049531936646,0.7737010072929346,0.8775989413261414,0.8044220209121704
16,30,0.5593459606170654,0.6777489185333252,0.9956624964373308,0.8094460368156433,0.8503011465072632
16,31,0.6057175993919373,0.7180336713790894,0.9166279661688015,0.8553987741470337,0.8066122531890869
16,32,0.5672232508659363,0.6421474814414978,0.9897855190550012,0.812067449092865,0.8445730805397034
16,33,0.6005839705467224,0.6971414685249329,0.8539869668902585,0.8252125978469849,0.8384225368499756
16,34,0.6599922776222229,0.7447872757911682,0.9539724022318065,0.8554831743240356,0.8617860078811646
16,35,0.5639008283615112,0.6537806987762451,0.8978852521455076,0.8224109411239624,0.7804286479949951
16,36,0.5011471509933472,0.6516469717025757,0.9387765805798918,0.8143070936203003,0.7978318929672241
16,37,0.5727813839912415,0.672443151473999,0.9371630900353005,0.8216438889503479,0.8378212451934814
16,38,0.5915685892105103,0.7062884569168091,0.9072357164941738,0.8464580178260803,0.8398181200027466
16,39,0.5730410218238831,0.6745288372039795,0.9098575322651312,0.8273435235023499,0.8150078058242798
16,40,0.4538334906101227,0.6254932880401611,0.8556431193461567,0.7817716598510742,0.795393705368042
16,41,0.5150002837181091,0.5956417322158813,0.9082763882934402,0.7392107844352722,0.8638158440589905
16,42,0.6654996871948242,0.7454475164413452,0.8648446411896085,0.8135843276977539,0.8474441766738892
16,43,0.5805397033691406,0.6759703159332275,0.8172447127208363,0.8188035488128662,0.8148427605628967
16,44,0.552611768245697,0.6765203475952148,0.980856160627885,0.8436328768730164,0.8221168518066406
16,45,0.5563368797302246,0.6858624219894409,0.8802263435460318,0.7997815608978271,0.8506470918655396
