method,alpha,metric,n_seeds,n_missing,mean,std,median,ci_low,ci_high
stepwise_unmasked,-0.75,overall_ssim,30,0,0.8523109464666994,0.0622577018556301,0.8710812601127316,0.8296223145971554,0.8731109502954021
stepwise_unmasked,-0.75,total_pose_diff,30,0,2.8213462013714805,2.6218268307532147,2.0636720427540363,2.0461174801026467,3.8571176162408705
stepwise_unmasked,0.0,skin_tone_change,30,0,0.0,0.0,0.0,0.0,0.0
stepwise_unmasked,0.0,lightness_change,30,0,0.0,0.0,0.0,0.0,0.0
stepwise_unmasked,0.0,face_similarity,30,0,1.0000000198682149,4.5186164424107555e-08,1.0,1.000000003973643,1.000000035762787
stepwise_unmasked,0.0,landmark_rmse,0,30,,,,,
stepwise_unmasked,0.0,lpips,30,0,0.0,0.0,0.0,0.0,0.0
stepwise_unmasked,0.0,background_ssim,30,0,1.0,0.0,1.0,1.0,1.0
stepwise_unmasked,0.0,overall_ssim,30,0,1.0,0.0,1.0,1.0,1.0
stepwise_unmasked,0.0,total_pose_diff,30,0,0.0,0.0,0.0,0.0,0.0
stepwise_unmasked,0.5,skin_tone_change,30,0,8.358207031241019,3.929096475974615,7.8509834939767345,6.954161506648997,9.750334938524555
stepwise_unmasked,0.5,lightness_change,30,0,-6.764184807488318,3.783987328944391,-6.080986851241455,-8.121093932350314,-5.433079858625361
stepwise_unmasked,0.5,face_similarity,30,0,0.9687108099460598,0.021565100372056212,0.9747345745563506,0.9611482359965641,0.9760124882062271
stepwise_unmasked,0.5,landmark_rmse,0,30,,,,,
stepwise_unmasked,0.5,lpips,30,0,0.17158882878720713,0.10959182913387115,0.13887900859117452,0.13494780114851843,0.21220450855481077
stepwise_unmasked,0.5,background_ssim,30,0,0.9644067270005624,0.032375877325262634,0.971153283480108,0.9524851637050646,0.9752026764589946
stepwise_unmasked,0.5,overall_ssim,30,0,0.8357174028777713,0.07876938188722145,0.858801272100652,0.8065509637358149,0.8618017097041494
stepwise_unmasked,0.5,total_pose_diff,30,0,3.229817766502736,3.1570639092685107,2.4240902947510037,2.2429037164048706,4.486918791506373
