schema_version,study_id,config_fingerprint,seed,method,alpha,generation_complete,evaluation_complete,image_path,face_similarity,landmark_rmse,lpips,background_ssim,overall_ssim,yaw_diff,pitch_diff,roll_diff,total_pose_diff,is_disentangled,overall_score,pass_count,total_count,missing_required_metrics,skin_tone_metric,skin_tone_complete,skin_tone_failure,original_ita,edited_ita,skin_tone_change,lightness_change,original_skin_pixels,edited_skin_pixels,original_white_normalized,edited_white_normalized,run,direction,aligned_change,target_change,match_distance,match_complete
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500012,stepwise_unmasked,0.5,True,True,images/seed_500012/stepwise_unmasked/alpha_p0p500.png,0.929795265197753,,0.23547591269016202,0.8772628098396311,0.760654286220606,2.2723313785084502,0.8529174317107711,1.626248757718517,2.921582287229171,True,0.673719442486534,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,59.65462340154772,46.62067237110504,13.03395103044268,-10.565047285620452,9350,11088,True,True,experiments/runs/confirmatory_cuda,1,13.03395103044268,5.0,8.03395103044268,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500013,prompt_only,-2.0,True,True,images/seed_500013/prompt_only/alpha_m2p000.png,0.9961774349212641,,0.20645311474800102,0.9648061263338521,0.869093555031714,1.973539339243799,1.445076734338381,1.025666774960626,2.652375656826737,True,0.7514144159682681,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,64.55079979719207,71.3298590487873,-6.779059251595228,1.184437453105246,11326,12010,True,True,experiments/runs/confirmatory_cuda,-1,6.779059251595228,5.0,1.7790592515952284,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500013,prompt_only,0.2,True,True,images/seed_500013/prompt_only/alpha_p0p200.png,0.910979628562927,,0.17939844727516102,0.9689543194634991,0.8383809047477621,1.24777812055941,3.077050408348259,0.5728939706540801,3.36948022034182,True,0.7251202290057921,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,64.55079979719207,61.14064056868444,3.41015922850763,-1.055437231232758,11326,10452,True,True,experiments/runs/confirmatory_cuda,1,3.41015922850763,5.0,1.5898407714923701,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500013,stepwise_masked,-1.0,True,True,images/seed_500013/stepwise_masked/alpha_m1p000.png,0.9939408302307121,,0.14847531914710901,0.972967374066355,0.9093432054413291,0.5900636696968391,0.991525271810425,0.32838007667760805,1.199637851059073,True,0.8372492759540371,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,64.55079979719207,68.49760566618886,-3.94680586899679,3.746949244290704,11326,1681,True,True,experiments/runs/confirmatory_cuda,-1,3.94680586899679,5.0,1.05319413100321,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500013,stepwise_masked,0.5,True,True,images/seed_500013/stepwise_masked/alpha_p0p500.png,0.987988889217376,,0.06435041129589,0.986450479456854,0.945303322754606,1.032277023606623,1.390934109890056,0.515893129830848,1.807329320552417,True,0.893299877560343,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,64.55079979719207,59.592052493393474,4.958747303798596,-5.247184627762991,11326,14981,True,True,experiments/runs/confirmatory_cuda,1,4.958747303798596,5.0,0.04125269620140415,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500013,stepwise_unmasked,-0.75,True,True,images/seed_500013/stepwise_unmasked/alpha_m0p750.png,0.9956977367401121,,0.163785576820373,0.9704597810962291,0.9000887605156711,0.7690767061496491,0.432072001073581,0.042985283146157,0.8831834059927061,True,0.832434030718137,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,64.55079979719207,70.52540021072468,-5.974600413532613,3.942523088473208,11326,3718,True,True,experiments/runs/confirmatory_cuda,-1,5.974600413532613,5.0,0.9746004135326132,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500013,stepwise_unmasked,0.5,True,True,images/seed_500013/stepwise_unmasked/alpha_p0p500.png,0.976628184318542,,0.174534693360328,0.968100880357817,0.8548751881805601,1.33838777999262,1.6823879647690991,1.377653308527556,2.553358524009194,True,0.7739812483084041,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,64.55079979719207,57.47197957292583,7.078820224266238,-6.178928938266466,11326,13427,True,True,experiments/runs/confirmatory_cuda,1,7.078820224266238,5.0,2.078820224266238,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500014,prompt_only,-2.0,True,True,images/seed_500014/prompt_only/alpha_m2p000.png,0.922811865806579,,0.335712790489196,0.9762400514022431,0.7825117934909781,1.559286401350197,1.269937724482481,2.659691427858791,3.334377662611859,False,0.6317550209627311,3,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,56.779120098180954,70.9777083593303,-14.19858826114934,9.160017788624316,16729,12793,True,True,experiments/runs/confirmatory_cuda,-1,14.19858826114934,5.0,9.19858826114934,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500014,prompt_only,0.2,True,True,images/seed_500014/prompt_only/alpha_p0p200.png,0.947225928306579,,0.07434888929128601,0.9934024039548741,0.8971095165436781,0.276316718674451,0.296821235791123,0.45632282169785304,0.6104787405290021,True,0.9013409478477221,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,56.779120098180954,55.060464296864915,1.7186558013160391,2.436802580050042,16729,15942,True,True,experiments/runs/confirmatory_cuda,1,1.7186558013160391,5.0,3.2813441986839607,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500014,stepwise_masked,-0.75,True,True,images/seed_500014/stepwise_masked/alpha_m0p750.png,0.979868471622467,,0.07137583941221201,0.9923971676074281,0.9121092101913141,0.350100324835995,0.26886179197785803,0.056011701172125006,0.44496540461479706,True,0.9199459674680681,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,56.779120098180954,62.76401437801657,-5.984894279835615,7.121084263656769,16729,7545,True,True,experiments/runs/confirmatory_cuda,-1,5.984894279835615,5.0,0.9848942798356148,True
